Title,Type1,Volum,Location,Date_mfg,NameHost,Track,When,Who,Mail,Status,DetailStatus,Note,Modified,Modified By
01B058FEX67133,Ade2000,15 ปอนด์,อาคาร 5 ชั้น 8 โซน 0 ประตูหนีไฟ/ในฝ่ายจัดการกองทุน,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:33,Thanakon Thotthawin (ธนากร ทศถวิล)
01B058FEX67134,Ade2000,15 ปอนด์,อาคาร 5 ชั้น 8 โซน 0 ตู้ FHC ในฝ่ายจัดการกองทุน,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:34,Thanakon Thotthawin (ธนากร ทศถวิล)
01B059FEX67135,Ade2000,15 ปอนด์,อาคาร 5 ชั้น 9 โซน 0 ประตูหนีไฟ/ข้างลิฟท์,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:35,Thanakon Thotthawin (ธนากร ทศถวิล)
01B059FEX67136,Ade2000,15 ปอนด์,อาคาร 5 ชั้น 9 โซน 0 ประตูหนีไฟ/ข้างลิฟท์,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:35,Thanakon Thotthawin (ธนากร ทศถวิล)
01B059FEX67137,Ade2000,15 ปอนด์,อาคาร 5 ชั้น 9 โซน 0 ตู้ FHC หน้าลิฟท์,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:36,Thanakon Thotthawin (ธนากร ทศถวิล)
01B059FEX67138,Ade2000,15 ปอนด์,อาคาร 5 ชั้น 9 โซน 0 ประตูหนีไฟ/ในฝ่ายจัดการกองทุนฯ,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:37,Thanakon Thotthawin (ธนากร ทศถวิล)
01B059FEX67139,Ade2000,15 ปอนด์,อาคาร 5 ชั้น 9 โซน 0 ตู้ FHC ในฝ่ายจัดการกองทุนฯ,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:37,Thanakon Thotthawin (ธนากร ทศถวิล)
01B06BMFEX67140,Ade2000,15 ปอนด์,อาคาร 6 ชั้น B โซน 0 ห้องปั๊มน้ำ,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:38,Thanakon Thotthawin (ธนากร ทศถวิล)
01B06BMFEX67141,Ade2000,15 ปอนด์,อาคาร 6 ชั้น B โซน 0 ห้องปั๊มน้ำ,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:39,Thanakon Thotthawin (ธนากร ทศถวิล)
01B07BMFEX67142,Ade2000,15 ปอนด์,อาคาร 7 ชั้น ชั้นใต้ดิน โซน 0 เสาห้องเก็บเอกสาร,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:40,Thanakon Thotthawin (ธนากร ทศถวิล)
01B07BMFEX67143,Ade2000,15 ปอนด์,อาคาร 7 ชั้น ชั้นใต้ดิน โซน 0 เสาห้องเก็บเอกสาร,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:41,Thanakon Thotthawin (ธนากร ทศถวิล)
01B07BMFEX67144,Ade2000,15 ปอนด์,อาคาร 7 ชั้น ชั้นใต้ดิน โซน 0 เสาห้องเก็บเอกสาร,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:42,Thanakon Thotthawin (ธนากร ทศถวิล)
01B07BMFEX67145,Ade2000,15 ปอนด์,อาคาร 7 ชั้น ชั้นใต้ดิน โซน 0 เสาห้องเก็บเอกสาร,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:43,Thanakon Thotthawin (ธนากร ทศถวิล)
01BKP1FEX67146,Ade2000,15 ปอนด์,วังบางขุนพรหม ชั้น 1 โซน 1 ห้องพักแม่บ้าน/ระบบควบคุมไฟฟ้า,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:44,Thanakon Thotthawin (ธนากร ทศถวิล)
01BTV1FEX67147,Ade2000,15 ปอนด์,วังเทวะเวสม์ ชั้น 1 โซน 0 เคาน์เตอร์ ปชส.,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:45,Thanakon Thotthawin (ธนากร ทศถวิล)
01BTV1FEX67148,Ade2000,15 ปอนด์,วังเทวะเวสม์ ชั้น 1 โซน 0 ตู้ไม้ขาตั้ง (หน้าบันได),12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:46,Thanakon Thotthawin (ธนากร ทศถวิล)
01BTV1FEX6719,Ade2000,15 ปอนด์,วังเทวะเวสม์ ชั้น 2 โซน 0 ตู้ไม้ขาตั้ง,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:46,Thanakon Thotthawin (ธนากร ทศถวิล)
01BTV1FEX67150,Ade2000,15 ปอนด์,วังเทวะเวสม์ ชั้น 2 โซน 0 ตู้ไม้ขาตั้ง,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:47,Thanakon Thotthawin (ธนากร ทศถวิล)
01BTV1FEX67151,Ade2000,15 ปอนด์,วังเทวะเวสม์ ชั้น 3 โซน 0 ตู้ไม้ขาตั้ง,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:48,Thanakon Thotthawin (ธนากร ทศถวิล)
01BTV1FEX67152,Ade2000,15 ปอนด์,วังเทวะเวสม์ ชั้น 3 โซน 0 ตู้ไม้ขาตั้ง,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:49,Thanakon Thotthawin (ธนากร ทศถวิล)
01BTV1FEX67153,Ade2000,15 ปอนด์,ป้อมรักษาการณ์ ตร. ต.1,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:50,Thanakon Thotthawin (ธนากร ทศถวิล)
01BTV1FEX67154,Ade2000,15 ปอนด์,ป้อมรักษาการณ์ ชั้น 0 โซน 0 ป้อม ต.3,12/3/2024,สนญ.,FALSE,,,,,,,12/3/2024 1:51,Thanakon Thotthawin (ธนากร ทศถวิล)
01B01P3FEX6697,Ade2000,15 ปอนด์,อาคาร 1 ชั้น P3 โซน 2F8 (ตู้ FHC-P3/2-1),8/31/2023,สนญ.,FALSE,,,,,,,12/19/2024 3:23 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01BMCFEX67155,Ade2000,15 ปอนด์,อาคารการกำลัง ชั้น 1 โซน 1 ตู้เก็บถังดับเพลิงชานขนถ่าย      ,1/1/2024,สนญ.,FALSE,,,,,,,12/19/2024 3:26 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01BMCFEX67156,Ade2000,15 ปอนด์,อาคารการกำลัง ชั้น 1 โซน 1 ตู้เก็บถังดับเพลิงชานขนถ่าย      ,1/1/2024,สนญ.,FALSE,,,,,,,12/19/2024 3:27 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01BCLCCFEX67157,Ade2000,15 ปอนด์,"อาคาร C	ชั้น 1	โซน 0	ตู้แขวนผนัง (ตู้2) ห้องเก็บก๊าซหุ้งต้ม    ",1/1/2024,สนญ.,FALSE,,,,,,,12/19/2024 3:29 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
01BCLCCFEX67158,Ade2000,15 ปอนด์,อาคาร C ชั้น 4B ทิศตะวันตก       ,1/1/2024,สนญ.,FALSE,,,,,,,12/19/2024 3:30 AM,Thanakon Thotthawin (ธนากร ทศถวิล)
50G1FE05,Dry che,15 ปอนด์,ในห้องเครื่องกำเนิดไฟฟ้า หลังอาคาร 7,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/14/2025 3:28 PM,Narong Hantragool (ณรงค์ หาญตระกูล)
50G1FE06,Dry che,15 ปอนด์,ในห้องเครื่องกำเนิดไฟฟ้า หลังอาคาร 7 ,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/14/2025 3:28 PM,Narong Hantragool (ณรงค์ หาญตระกูล)
50M2FE05,Dry che,15 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,1/9/2026 1:42,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50M2FE06,Dry che,15 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,1/9/2026 1:42,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E1FE06,Dry che,15 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:48 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50E1FE07,Dry che,15 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:48 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1FE07,Dry che,15 ปอนด์,หน้าห้องหม้อแปลงไฟฟ้า หลังอาคาร 7,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:48 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1FE08,Dry che,15 ปอนด์,หน้าห้องหม้อแปลงไฟฟ้า หลังอาคาร 7,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:48 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1FE09,Dry che,15 ปอนด์,หน้าห้องหม้อแปลงไฟฟ้า หลังอาคาร 7,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:47 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1FE10,Dry che,15 ปอนด์,หน้าห้องหม้อแปลงไฟฟ้า หลังอาคาร 7,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:47 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1FE11,Dry che,15 ปอนด์,หน้าห้องหม้อแปลงไฟฟ้า หลังอาคาร 7,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:47 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1FE12,Dry che,15 ปอนด์,หน้าห้องหม้อแปลงไฟฟ้า หลังอาคาร 7,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:47 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F1FE04,Dry che,15 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า 1,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:47 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F1FE05,Dry che,15 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า 1,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:46 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F1FE06,Dry che,15 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า 2,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:46 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50F1FE07,Dry che,15 ปอนด์,หน้าห้องเครื่องกำเนิดไฟฟ้า 2,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:46 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE16,Dry che,15 ปอนด์,ในห้องเครื่องกำเนิดไฟฟ้า,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:46 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50INK1FE17,Dry che,15 ปอนด์,ในห้องเครื่องกำเนิดไฟฟ้า,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:46 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50J1FE02,Dry che,15 ปอนด์,ภายในอาคารน้ำดับเพลิง,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:45 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50J1FE03,Dry che,15 ปอนด์,ภายในอาคารน้ำดับเพลิง,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:45 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1C05,Dry che,15 ปอนด์,ภายในอาคารสูบระบายน้ำ,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:45 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
50G1C06,Dry che,15 ปอนด์,ภายในอาคารสูบระบายน้ำ,7/14/2025,ทอศ.,FALSE,,,,ปกติ,,,10/19/2025 6:45 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6801,CO2,10 ปอนด์,ห้องทำงานช่าง อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/19/2025 6:43 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6802,CO2,10 ปอนด์,ห้องทำงานช่าง อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/19/2025 6:43 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6803,CO2,10 ปอนด์,ห้องทำงานช่าง อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/19/2025 6:40 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6804,CO2,10 ปอนด์,ห้องทำงานช่าง อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/19/2025 6:42 PM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6805,CO2,10 ปอนด์,ห้องธุรการ อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 12:34 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6806,CO2,10 ปอนด์,หน้าห้องล็อคเกอร์พนักงาน อาคาร 1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 12:33 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6807,CO2,10 ปอนด์,หน้าห้องล็อคเกอร์พนักงาน อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 12:34 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
31B11FEX6701,CO2,10 ปอนด์,ในห้องธุรการ ศขก. ( ห้องรปภ.ศขก.เก่า),1/1/2024,ศขก.,FALSE,,,,ปกติ,,,11/27/2025 8:50 AM,Nipon Anuprasert (นิพนธ์ อนุประเสริฐ)
51B11FEX6808,CO2,10 ปอนด์,ตู้ดับเพลิงหน้าห้อง Server อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 12:34 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
31B11FEX6702,CO2,10 ปอนด์,ในห้องธุรการ ศขก. ( ห้องรปภ.ศขก.เก่า),1/1/2024,ศขก.,FALSE,,,,ปกติ,,,11/27/2025 8:50 AM,Nipon Anuprasert (นิพนธ์ อนุประเสริฐ)
51B11FEX6809,CO2,10 ปอนด์,หน้าห้องชาร์จแบตเตอรี่ งานรับจ่าย อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 12:35 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6810,CO2,10 ปอนด์,หน้าห้องชาร์จแบตเตอรี่ งานรับจ่าย อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:08 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6811,CO2,10 ปอนด์,ตู้ดับเพลิงหน้าห้องคอนโทรล CCC อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:08 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6812,CO2,10 ปอนด์,ในห้องคอนโทรล CCC อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:08 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6813,CO2,10 ปอนด์,ห้องนับคัดธนบัตร อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:08 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6814,CO2,10 ปอนด์,ตู้ดับเพลิงตรงข้ามห้องทำลายธนบัตร อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:08 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6815,CO2,10 ปอนด์,หน้าห้องปั๊มน้ำกับห้องควบคุมระบบไฟฟ้า,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:08 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6816,CO2,10 ปอนด์,หน้าห้องปั๊มน้ำกับห้องควบคุมระบบไฟฟ้า,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:07 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B41FEX6817,CO2,10 ปอนด์,ห้องบีบอัดเศษธนบัตร อาคาร B4,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:07 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6818,CO2,10 ปอนด์,ในห้อง Chailler ดาดฟ้า อาคาร B1,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:07 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B21FEX6819,CO2,10 ปอนด์,ห้องประชุมอาคาร B2,1/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:07 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6820,Dry che,10 ปอนด์,ประตูทางหนีไฟ ธพ. งานรับจ่าย อาคาร B1,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:48 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51P10FEX6821,Dry che,10 ปอนด์,ที่จอดรถพนักงานทิศตะวันออก,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:48 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51P10FEX6822,Dry che,10 ปอนด์,ที่จอดรถพนักงานทิศตะวันออก,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:48 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51P10FEX6823,Dry che,10 ปอนด์,ที่จอดรถพนักงานทิศตะวันตก,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:48 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51P10FEX6824,Dry che,10 ปอนด์,ที่จอดรถพนักงานทิศตะวันตก,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:47 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B10FEX6825,Dry che,10 ปอนด์,ตู้คอนเทนเนอร์ข้างประตู G5,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:47 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B41FEX6826,Dry che,10 ปอนด์,ห้องบีบอัดเศษธนบัตร ด้านนอกอาคาร B4,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:47 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6827,Dry che,10 ปอนด์,ห้องเครื่องกำเนิดไฟฟ้าสำรอง อาคาร B1,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:47 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6828,Dry che,10 ปอนด์,ห้องเครื่องกำเนิดไฟฟ้าสำรอง อาคาร B1,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/22/2025 1:47 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6829,ABFFC,10 ปอนด์,โถงหน้าห้องมั่นคง อาคาร B1,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/25/2025 10:20 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6830,ABFFC,10 ปอนด์,โถงหน้าห้องมั่นคง อาคาร B1,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/25/2025 10:20 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6831,ABFFC,10 ปอนด์,ลานจอดรถขนถ่าย อาคาร B1,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/25/2025 10:20 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B11FEX6832,ABFFC,10 ปอนด์,ลานจอดรถขนถ่าย อาคาร B1,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/25/2025 10:20 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B31FEX6833,ABFFC,10 ปอนด์,ป้อม รปภ.CCC อาคาร B3,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/25/2025 10:20 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
51B31FEX6834,ABFFC,10 ปอนด์,ป้อม ตำรวจรักษาการณ์ อาคาร B3,9/1/2025,ศรย.,FALSE,,,,ปกติ,,,10/25/2025 10:19 AM,Nattaphat Prachaplang (ณัฏฐ์พัฒน์ ประชาแปลง)
41B01FEX6801,CO2,10 ปอนด์,ทางเข้าพนักงาน (D2),9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:06 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6802,CO2,10 ปอนด์,ทางเข้าพนักงาน (D2),9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:06 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6803,CO2,10 ปอนด์,ห้องควบคุม CCC,10/24/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:06 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6804,CO2,10 ปอนด์,หน้าประตูห้องไฟฟ้า 2,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:06 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6405,CO2,10 ปอนด์,ห้องนับคัด,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 10:00 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6806,CO2,10 ปอนด์,ห้องนับคัด,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:06 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6407,CO2,10 ปอนด์,ห้องบรรจุ ATM,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:06 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6808,CO2,10 ปอนด์,ห้องบรรจุ ATM,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:06 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6809,CO2,10 ปอนด์,ทางเดินหน้าห้องทำลาย,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:12 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6810,CO2,10 ปอนด์,ในห้องทำลาย (หน้าเครื่องทำลาย),9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:07 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6811,CO2,10 ปอนด์,ภายในห้องทำลาย,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:12 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6812,CO2,10 ปอนด์,ภายในห้องอัดเศษ,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:07 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6813,CO2,10 ปอนด์,ภายในห้องอัดเศษ,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:12 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6414,CO2,10 ปอนด์,ภายในห้องปั๊มลม,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:07 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6415,CO2,10 ปอนด์,ภายในห้องไฟฟ้า 3,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:07 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6816,CO2,10 ปอนด์,ภายในห้องช่าง,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:07 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6817,CO2,10 ปอนด์,ภายในห้องช่าง,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:07 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6818,Halotron,10 ปอนด์,โถงหน้าห้องมั่นคง,10/24/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:07 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6819,Halotron,10 ปอนด์,โถงหน้าห้องมั่นคง,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6820,Halotron,10 ปอนด์,ภายในห้องมั่นคง CCC,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 10:17 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6821,Halotron,10 ปอนด์,ภายในห้องมั่นคง ธปท.,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6822,Halotron,10 ปอนด์,ประตูเหล็กโถงหน้าห้องรับจ่าย,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6823,Halotron,10 ปอนด์,ประตูเหล็กโถงหน้าห้องรับจ่าย,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B21FEX6801,CO2,10 ปอนด์,ในตู้เก็บอาคาร B2,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/24/2025 10:27 AM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
